doc_id,stock_code,stock_name,title,pdf_path,markdown_path,parser,markdown_non_empty,has_garbled_text,has_dividend_keyword,has_financial_keyword,has_risk_keyword,page_no_preserved,needs_manual_fix
1209477137,000069,华侨城A,2020年年度报告,data/pdf/华侨城A_2020_1209477137.pdf,data/parsed/pdf_text/doc_1209477137_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1212757289,000069,华侨城A,2021年年度报告,data/pdf/华侨城A_2021_1212757289.pdf,data/parsed/pdf_text/doc_1212757289_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1216276910,000069,华侨城A,2022年年度报告,data/pdf/华侨城A_2022_1216276910.pdf,data/parsed/pdf_text/doc_1216276910_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1219488813,000069,华侨城A,2023年年度报告,data/pdf/华侨城A_2023_1219488813.pdf,data/parsed/pdf_text/doc_1219488813_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1222949848,000069,华侨城A,2024年年度报告,data/pdf/华侨城A_2024_1222949848.pdf,data/parsed/pdf_text/doc_1222949848_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1209452441,000514,渝开发,2020年年度报告,data/pdf/渝开发_2020_1209452441.pdf,data/parsed/pdf_text/doc_1209452441_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1212688336,000514,渝开发,2021年年度报告,data/pdf/渝开发_2021_1212688336.pdf,data/parsed/pdf_text/doc_1212688336_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1216221769,000514,渝开发,2022年年度报告,data/pdf/渝开发_2022_1216221769.pdf,data/parsed/pdf_text/doc_1216221769_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1219824168,000514,渝开发,2023年年度报告,data/pdf/渝开发_2023_1219824168.pdf,data/parsed/pdf_text/doc_1219824168_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1223243787,000514,渝开发,2024年年度报告,data/pdf/渝开发_2024_1223243787.pdf,data/parsed/pdf_text/doc_1223243787_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1209682944,000573,粤宏远A,2020年年度报告,data/pdf/粤宏远A_2020_1209682944.pdf,data/parsed/pdf_text/doc_1209682944_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
